id,predicted_price
1552520010,361119.66
7955080270,315388.38
9212900100,574377.75
3438500798,340984.9
7899800890,222814.62
4319200605,468954.47
1329300480,366064.56
8935100100,759947.1
5016001260,427035.12
4337600280,293252.4
1446401220,191993.25
7135521530,680638.1
6888900115,278684.62
2413301070,308026.28
345700040,264751.9
5566100145,431711.34
7634800070,350491.5
9346910500,634253.3
3529300060,316926.97
8128600060,1160112.4
8572900275,184280.12
4139420590,1363695.1
9274200322,567936.75
1472700200,545992.0
8820903380,619539.0
8563010130,852432.7
8965450110,851448.75
9274204230,441702.2
8165501700,399882.78
2193340260,502590.03
1860600290,789832.75
1222000055,179084.23
2492200280,428652.94
2488200455,351461.2
809001520,966839.56
1796361140,248332.66
6398000011,701869.06
6813600365,585309.94
7504100920,764676.94
8835770330,587470.7
524059322,745687.06
4307330280,369815.94
1245002952,1011981.8
2021069059,259915.8
5700000595,700713.3
3629970930,745514.94
3336002215,268243.38
5100401060,635280.06
3278600750,324050.6
1126069045,1024963.94
7568700175,339608.22
452001475,480559.12
9283800230,486592.6
1737300130,582825.6
6189600040,516445.03
3679400025,467513.44
1096100010,326389.47
9513900050,240249.4
5452800645,690080.06
273800100,228803.34
7228500037,481385.22
808300090,460923.78
2493200215,551420.5
5035300255,746377.94
3380900160,406650.94
3630000130,392276.25
7300400670,281416.53
6798100070,384937.44
8078400010,544503.25
5566100060,476032.88
2768200212,509421.62
4035900060,568220.6
9460000110,363370.34
7199320190,509787.56
2225039081,479559.66
9512200050,604958.3
2634500085,325366.66
3654800200,272172.6
2724079090,1104537.2
2597520720,765022.7
3034200426,382940.75
984000130,285966.8
7852020670,473439.56
7923500060,650517.75
2310030510,297429.06
2205500540,468645.06
2493200015,397327.1
7853361420,573100.2
5652600605,500560.47
5285200020,311958.44
9406530150,357485.47
5706300020,508208.5
3278602490,405665.53
7197000100,509478.97
4447300008,520395.3
7899800045,231834.45
9250900095,327163.25
9268851740,579650.56
8682261440,497414.94
7284900385,795586.56
8079040300,446942.94
2225300585,390818.1
3223039013,499006.2
2013801350,259113.17
4055701110,776772.25
3578401770,451066.06
4046500720,569354.4
6145601745,391990.16
5207200195,667418.7
1972201856,536756.2
7212680080,236449.83
7277100510,614442.8
522079022,564701.7
5605000440,856527.44
6632300230,358944.2
8815400165,646308.44
6708200320,508847.72
2426059076,576989.44
3260200200,511269.6
2770601741,485303.72
4338800500,238402.73
9201000320,744689.3
7655900038,373128.62
3625059140,588076.1
4222310010,229305.31
2114700115,341069.47
3291800710,317196.4
9406590010,387601.47
3025059124,2204054.8
7972601250,427330.5
930000470,990520.1
6690500060,494050.3
16000015,207852.72
5693501102,536869.9
8079040490,475487.5
7225000155,315394.7
8819900170,788789.44
7972601270,308470.78
1224069074,829070.3
5126900321,342325.03
3438501860,308744.47
2822069080,408019.1
1656600310,588283.1
3856900507,1233523.0
1626069139,453914.6
2524049257,1365913.0
3904960150,571030.9
7214820610,439026.56
7977201845,542968.9
2428100080,818013.1
2202500135,400230.34
1523550220,665572.2
2313900610,475536.47
4123840050,360399.56
2125059124,1003102.5
1225039067,493990.94
6431500283,461339.38
2473380010,296835.4
5694501195,422266.56
2881700046,380169.1
6837820330,330613.7
2337300370,212588.9
3876540630,225131.94
626059317,359875.8
3374500520,356820.6
7228501903,384986.6
4019300051,464567.7
4232902615,641241.56
3546000090,251283.39
8127700215,841233.7
3438501100,411294.16
1769600066,588716.94
8146100610,516970.34
3052700695,551859.75
7954310210,673995.44
3761700053,2158509.5
1320069179,332065.06
1331900410,792762.94
7303100210,324626.5
2464400285,461002.88
6163901150,363508.28
8955800045,340839.6
2314300200,408745.44
9528104360,400136.1
4177100005,634844.56
8856960260,312750.5
1828001220,614282.3
3066400710,724968.94
624110610,856734.2
4040800260,395501.84
5019500215,509985.97
2481630180,1143042.8
7203170190,676540.44
510001280,865173.9
9430110120,757104.94
1565950030,346440.88
9828202255,799484.56
3878900270,474214.97
8091600080,213917.94
1112000035,340746.97
2228900270,296946.7
6648701740,294545.38
1245003740,600580.9
2174503441,521746.44
7708250010,316978.97
6072300110,576519.7
2329800140,261465.88
1494300040,499679.56
3832050130,286935.78
7203100730,920354.6
7199330170,491940.2
7785000220,688570.0
1250201175,444914.38
4054500180,1008363.44
7905200061,415235.34
3751604895,200383.95
5220300140,293659.03
3323059027,326257.2
8651611980,865764.0
8673400190,524184.28
1668500100,797374.6
1023059365,540083.06
3308030060,343119.9
4232400860,918607.9
2144800615,244737.33
1568100920,1122374.2
9406510040,499267.47
2923049421,303551.4
1051000040,1352827.2
2077700042,614332.7
9423800030,279800.47
9818700455,672187.1
7133300675,382688.88
4113800550,662683.44
5553300375,1441639.5
2025701530,271024.1
7942601155,437621.62
7524300020,262120.0
2520069100,305387.12
5412300410,238780.69
7504110760,751694.6
2594200350,381850.75
2722059013,249480.6
8078430480,542119.3
1423069162,486164.44
8856001090,162051.17
7000100631,854781.2
4222200280,224327.6
7971300050,610401.8
2009001600,248039.86
6619910140,698661.44
2877100985,529106.75
1196000007,355206.2
1330850130,744635.3
6664900410,258283.45
1231001110,281603.38
9235900030,304989.8
9407101840,309120.4
9523103001,384827.25
2149800278,357622.53
7234601198,600173.75
9476700035,427493.94
9297301065,644591.7
518500700,786859.25
7843500090,321617.75
6056110780,314135.44
2345700260,346185.56
3509600070,246124.38
1431700280,355143.53
1623049174,287706.84
3024089049,272755.94
7853340450,412590.2
7732410360,772195.1
1446800995,303545.9
2946000285,232977.89
425079100,512860.16
3876313040,425241.28
1762600260,1016387.44
1925069121,933202.94
7443000480,934039.0
7820000015,362135.3
4027701253,483900.2
2826049165,372245.75
5426300060,812941.6
1278000210,165736.9
923000270,345273.9
7657600005,268826.78
3024079057,383202.72
3276180020,305230.12
7304300760,296355.4
3908100020,545514.75
8835400805,777329.44
4051150070,223170.2
3904930530,460524.84
6163900971,383882.3
7942600310,435262.1
4365700330,242190.3
423059207,287668.16
3992700265,317752.88
7177300090,412202.78
2540820010,653706.8
5700002510,980282.56
5201000030,557304.7
7631800015,1585333.2
2922702965,665809.0
1525059198,830106.8
1245003160,741540.56
3810000455,313243.62
7855600080,663819.5
5701500030,1102242.2
7504020400,636020.8
1402600570,310679.72
7575610760,281326.38
8731990370,404518.53
5021900090,812302.25
290000075,421036.47
2841500010,500394.84
3955900830,415880.9
7852110140,563434.3
1311400350,244573.1
7773800015,572260.1
4123400320,505524.28
2725069157,849408.1
666000143,679433.2
5101408678,504583.6
6371000026,380447.66
2024059084,639831.06
7283900036,341099.38
8881900230,713414.25
3959400135,390719.34
7696610270,230497.38
1689400150,848842.94
5103900015,426224.62
1441000350,396721.28
5101408735,303865.1
3126059027,1993835.0
2320069014,537322.2
9541600015,670544.25
8682320420,676968.3
1562200090,601312.2
3395070980,639701.7
7349600230,237750.2
522049122,272753.06
869700060,275218.88
811000055,1183518.2
1221059176,398636.94
1523059103,465985.34
2025760210,777901.2
9218400088,335727.56
8682292020,431223.78
2623089135,428732.22
3758900259,1318632.6
524069049,576338.3
3121500150,864843.0
5581400080,792464.4
8087800020,466989.88
4070700290,717784.0
3296000170,625132.75
9238500040,508002.1
2744600040,339427.56
6813600380,578517.4
6140100150,501909.44
2201500555,432989.12
2600110250,624410.6
4337000275,175775.42
1186000150,522285.06
1972201963,506151.4
1105000745,376688.28
2887700560,645324.2
4039700080,777761.0
522049104,279590.53
4202400078,256789.94
7520000695,194721.95
7714000310,398009.34
4319200060,721731.5
8624700015,704860.0
5104520610,303483.97
2354300845,274645.97
3824100291,426385.62
6151800612,239995.47
5454200080,988107.56
6413600290,321947.62
2131200065,326240.72
1459920010,261607.03
50300090,396718.28
2326300090,573707.7
7714000070,386920.8
3630180500,920765.56
1727850340,949910.4
8691430330,963185.0
2310030390,256640.6
5561400610,544420.75
7010701016,474562.9
7883605915,302149.2
1282300995,385878.34
4040700310,473243.7
3353400435,234064.02
2143701015,516250.5
255450020,376638.7
1020069017,335545.75
4038200120,504433.47
9284801100,284135.7
1965200075,646717.25
847100047,551524.6
4038700720,520872.94
6815100085,780299.7
2508000020,321071.94
255520180,689149.44
6822100750,594195.06
869700050,316132.47
1775801405,542522.2
6600400090,230230.9
7202330270,470417.8
1683400165,952311.4
2625069070,1160363.5
7625702440,406945.78
3388000640,238373.64
1899400365,268252.34
6899990200,994596.06
5569700020,833475.75
986000045,323751.56
3293700221,342667.34
3764800250,338775.62
2291400566,366237.06
4219401236,1544933.0
4239400840,181673.66
7211400990,212487.56
7696500280,190095.88
7215721070,502084.16
3204850140,357845.66
4322200220,717558.1
2566300100,1109037.9
1944900090,420815.66
6648500390,297912.5
7385300020,750270.9
1704900135,327283.38
2877100655,674482.1
2726079098,588298.25
7625703800,487499.7
318300040,566939.94
7922800190,498904.8
2023049361,241875.22
8946400210,467892.6
6071600450,524179.28
4343800100,380152.44
1443300140,400586.22
1024039001,852395.2
2767704860,542394.94
7234600851,685731.2
644200065,827324.9
7784400035,695948.94
3826000560,224924.4
9272202260,460987.06
263000253,432452.66
3621059043,507184.97
240000130,529340.94
1352300120,202690.16
7849200861,290513.34
2487700130,504305.53
1796100140,300866.2
7234601221,520229.06
8651710190,439827.84
2916200091,581122.9
1232000915,509340.97
1545801970,291554.47
3211200420,318590.97
7686204675,194347.19
3141600210,193405.34
3959401284,556993.9
2113700825,236083.44
3876000710,396529.9
522069022,469851.12
3214200070,390294.78
1221039156,286944.84
259600790,465002.5
785000040,512567.78
8138870470,475899.9
2596300035,368741.47
540100057,1254314.8
3073500045,497986.4
5363200266,376577.3
8682261650,484455.66
3224510080,878394.44
3211270160,442385.12
9269200520,235683.92
293810190,476093.25
4197400043,307725.9
3026079031,337389.53
5332200405,951394.56
2473411210,312431.8
9268200315,551810.9
8123500050,641738.9
3221069091,457861.38
2485000165,595766.25
4058800215,560092.4
1926059039,921073.9
2533300680,910916.1
3343903640,338608.94
5700003705,1576445.8
2023049372,389027.6
4058800830,707402.9
3333002302,448861.7
2944500340,286732.28
1982200790,535958.75
8929000270,484713.1
8122101440,282910.56
7525530470,802617.5
9332800020,612335.2
3878900525,272372.78
5420300210,237958.9
9232900165,317952.62
6414100026,420031.4
3013300660,767304.5
7954300120,576062.44
1081200360,314699.44
2877102345,486388.44
2202500255,478590.2
7984400050,226493.6
9558020380,434988.2
7812801850,198412.2
8944460020,363901.97
2306400040,599764.7
8649400410,404138.3
7889602020,222271.11
2041000025,482898.44
871001484,565355.9
2767602141,539856.44
3630180470,784988.44
2769602140,435277.8
2473250280,314356.28
5422560660,549791.1
3756600240,360136.4
8651600160,758851.44
7202300540,870919.9
8961950250,452455.5
3303000130,473600.78
798000062,288835.97
1695900150,730326.8
1604730150,513762.84
4136930310,342264.0
8835401250,1524193.0
8665900328,433374.6
9262800255,295002.75
1853080570,823987.06
5556300114,757639.44
9517200290,420564.53
4037200295,502413.22
7417100123,399263.16
2620069077,213427.48
7922720040,680383.75
558100090,565059.94
257000037,290736.72
3319500385,470217.34
9297301520,344471.4
3580900090,340965.4
1321039076,175965.11
7227801581,279772.44
9407001620,277989.16
2130400150,339717.1
2312400200,248240.3
4046700210,451639.0
1193000480,923032.06
1492800296,518184.6
3013300017,449564.25
3630240140,584317.2
1049010390,331429.44
9320900420,175650.77
4315700060,381463.8
2591010290,340166.44
323089085,698133.94
6600400270,209191.45
2919701105,472658.2
7202360670,902051.75
8927600100,785951.75
3211700045,665559.56
4027701326,466663.1
1601600195,292217.25
7853280350,778487.5
3629970130,709986.06
7203120020,841320.3
9542900190,335760.53
8035350120,524209.3
1238501184,997271.56
251200240,482548.56
8945300200,187840.53
2162000160,1240165.1
5466310060,213080.11
1239400064,822667.2
5205000020,329643.06
1720800305,776440.4
7280300375,552512.75
2095800400,476639.3
7852010950,546243.56
1428001160,559395.2
9528104910,630074.2
8644210470,913324.75
7923300310,484233.5
254000100,576427.4
1931300688,498383.12
7007700030,449469.53
422049178,241182.6
422069067,467978.25
2923049393,356307.12
930000305,433655.7
2461900448,470229.44
2610100020,319687.56
2895550050,250007.19
7701700040,278836.16
2460900020,512061.53
9827700105,563003.0
1005000240,290873.75
7200001254,521739.47
866400040,516034.44
305000170,662445.9
2260800110,907776.0
3442000127,707153.3
5253300437,465345.88
7576700150,993906.75
5469501410,509517.8
5104531120,740542.06
723049434,318285.75
622069006,999258.44
2517101200,318169.53
8159620160,247488.36
5561300640,431731.94
3317010130,214468.47
4364200250,382173.53
8732300060,658098.5
5603700025,763595.56
3585900190,957894.94
3996900575,235109.67
8731801260,226574.19
3810000860,359813.7
5700003585,2055874.6
6332000050,467762.78
9286100250,407529.47
9471201110,1034661.1
9290800050,578377.75
7300200400,656872.1
526069024,893543.7
1454600156,845550.5
3904980360,528168.0
2626119062,306283.97
8651730290,420883.9
7611200195,722013.06
1919800260,563547.2
6632900354,286107.84
3972900195,315775.38
5151600170,286304.38
7016000440,445403.0
871000435,824890.44
9578060540,514305.53
2332700060,949219.44
766000240,275645.2
4363700200,284194.2
7100000250,329550.34
2781250560,217106.89
2781250100,365890.78
5419800220,257982.12
7147600245,262695.84
2926069083,876004.4
6189200125,809014.4
9542830160,299829.6
5152200020,278110.34
9412900045,458659.4
6600410480,186724.78
6979970080,555557.8
5636010280,268743.97
1732801300,834489.9
5561401530,493549.72
9578500510,371450.38
7304300906,327611.25
1223089077,519597.88
721049207,264205.1
8691330310,819046.56
1523069204,441689.97
3188100105,600662.8
6608500290,390105.0
2891400410,343910.1
7663700551,324404.62
5413200140,240725.3
425069139,606696.8
6713700155,377975.47
2767603505,472327.88
7789000080,268675.3
9211500620,240762.97
3750604417,195524.53
7922800320,565217.3
1471620240,336027.06
2222059052,342808.56
9551200270,926821.44
2767603160,522222.88
9406710060,374542.56
8929000250,412295.6
5538300120,385419.7
2223069120,460567.0
1652500060,1885441.8
8564500240,392267.62
3629700120,567509.0
3943600070,403846.66
4171200025,316616.72
2425049063,3265655.0
9828701650,364589.4
3581000340,368568.84
8100900015,371672.53
2125059161,1045204.56
304000380,205029.72
8146200070,1417850.8
686530170,565703.2
2917200645,461679.6
9547200530,790696.44
2122059199,358233.56
1150000740,683267.56
5706200060,277156.38
9265410010,234719.86
4083800555,526415.56
6152900332,346505.62
2520900301,227653.48
9828200790,510400.97
1657530180,278292.38
7471900045,293618.2
9828200460,408885.03
1775900140,448223.47
6139800430,439567.0
7214400005,518388.72
5332200026,497676.84
9510970300,775811.25
2540830020,440120.3
3392100140,208235.44
1326069191,384310.16
2125059112,1036516.9
859000022,335917.47
8854100350,670067.3
121059007,219446.42
7977201707,498631.8
3859900060,2507379.8
8815400735,681635.94
705700530,332628.25
6600780130,358633.16
6378500105,409503.12
8143000310,442050.7
2877102330,631036.4
3526039074,563547.7
2115510300,250087.1
3024059014,1984713.5
2141330360,592250.06
546000400,518983.78
2071500011,427294.2
7972000240,233629.6
7016200460,430000.8
6204200180,401439.44
1552100135,1068871.0
88000173,403458.62
2581900235,770110.8
9211500560,227402.62
621069218,404838.84
1321970240,283817.2
798000630,304321.84
421000285,272519.84
2824600180,864185.2
3832051140,322712.75
1237500105,671609.8
8802400906,269483.1
3166900270,409575.78
3682000060,383465.94
5469700020,294909.34
1245001820,666192.7
9547205660,650112.75
7974700122,739715.5
7550801225,502157.4
1099950050,762896.7
1402900460,309433.06
7636800041,1103831.8
2115720270,260520.31
8651441750,194771.72
3904100035,258729.19
8815400020,610531.6
3303860590,476582.5
5427110040,972751.4
1782000160,302303.38
6204420290,489460.47
3995700245,287171.75
7955040130,440897.9
1442880650,521031.4
8833510230,925822.44
7283900551,441604.06
4396000180,260527.77
7504021310,740883.25
322059264,289213.84
3654800040,284140.28
2767704777,498706.47
3278602190,345508.12
3236500220,497670.72
3410600100,297941.78
629410180,735405.1
3352402250,158227.23
4363700304,302975.28
7237550130,1191163.8
9808590210,1169327.1
8074200175,269639.94
3463400330,422399.06
6306400140,763612.25
8564950250,550524.6
5381000070,217403.38
9826700697,492960.25
8132700190,452712.3
7943000020,177054.56
9547204675,577345.56
4112100101,529824.8
727500030,529941.5
114101426,353408.94
9274202005,756655.2
1193000380,892798.4
3039000020,445678.8
7852170130,685565.1
2624079010,551354.25
4137010540,307810.16
7576200012,837396.5
1138020020,316649.94
3969300030,194589.22
898000200,211995.1
5153100030,298697.12
5104532030,497292.6
4406000050,213624.78
9274203390,555435.4
8682290360,454111.12
6928600330,250830.4
4139680070,841236.1
6844702690,450313.03
2154970020,2007896.2
4385701285,1055028.8
2426059071,557154.8
2867300160,538430.2
9512500720,576060.75
1773101020,293154.8
8687800100,284391.84
3627800050,1489007.1
1604600227,303416.25
3300701170,443922.66
9250900111,522150.7
7015200790,595656.0
1311100490,243793.89
2469000010,1029532.06
1982201596,561681.6
1862700290,358456.0
2586800270,233716.48
9528102772,429328.78
5490210200,449802.75
6669080020,419315.78
179003055,206368.98
1860600535,813652.9
1592000130,653916.3
3905040170,560254.25
9320500080,271982.12
9276200850,496285.34
224069114,602788.4
2260000340,584084.3
5096300130,388275.9
3432500215,356802.88
2600000050,691435.1
8856003839,227580.53
2492200435,384665.84
7855900110,1085661.8
6806100250,324237.9
2770603523,526312.2
1370800515,1802345.2
2726049150,477712.38
1226059161,531816.3
1068000375,2578929.8
9528104109,445378.8
5126310060,523294.72
1951820070,538337.7
1545805980,352111.72
9464700340,881106.1
4319200675,858040.8
7518500885,545577.6
7852020620,520199.28
869700370,352268.9
8643000190,271306.5
8902000267,565589.94
7972602435,264512.9
2050100210,875852.44
6705120540,451354.38
2767601390,638502.8
4141000490,1184864.4
9345400350,802493.44
3222079162,341708.9
7789000120,255908.12
6646200770,690103.06
6666800180,786980.75
1725800280,449281.88
6117500460,911437.56
5470100220,232777.8
5457300478,480920.8
7550800195,522182.0
7787050180,571134.9
6204430250,510662.97
7640400250,488036.03
624110920,830253.25
3629920140,387769.72
7173700518,662270.3
3210200395,241446.8
2473480560,389576.7
2623089141,457991.97
1423800080,215172.17
2076400050,304932.78
3832060120,318523.5
7702600930,452998.66
5101404555,400877.06
3723800415,380423.0
3356403400,225113.03
9214400125,474584.6
1797500530,536569.94
9551201660,1095934.4
3878900815,352969.72
1760650280,334521.38
5466410030,234001.72
6388930620,608695.06
2331300395,728308.4
9412700160,290877.1
871001611,572617.75
3142600120,584945.0
3995700220,409837.97
2310000280,278799.5
8039900400,381739.3
7504021510,720038.9
1959700445,1548489.4
1556200155,628487.5
3629960590,402566.97
259000240,461571.7
662440020,392126.25
3123049142,485489.4
321100260,701985.5
6840701095,553068.5
3738900165,406687.38
4427100130,433932.5
9238500100,460761.62
6145601810,364308.6
2570300090,338796.3
4017600010,488610.28
1005000220,387906.56
1257202120,478571.9
9527000490,513324.53
8691400080,729262.7
1726069084,444578.44
248000240,204207.2
6113400046,308932.1
2130702350,387928.75
920069052,239336.98
6071300160,601208.44
1623049041,133839.62
9268200285,334555.88
1843100520,380598.25
2887700826,609273.5
9122000385,547762.56
9475700220,353099.66
2804600005,839104.9
2896400300,410383.56
5015000180,715715.56
3630220180,779008.9
8832900780,573853.8
1568100300,414467.0
8718500610,380434.97
4147200140,1260668.4
1973700030,1127832.4
8862000075,170747.84
9320990110,286660.38
1151100035,375724.97
2011000010,229782.33
1651500060,894784.44
446000190,736177.0
2344300220,789269.5
523049195,200430.8
9191200015,622032.0
7942601410,726407.06
7137800300,208330.6
7853300280,534218.6
6654700240,343827.47
569000050,600832.94
3584000180,240426.58
2026079055,335300.1
8898700880,272711.97
5075400150,624564.9
8731981360,341647.3
4222500020,228043.73
7996720050,600875.4
4077800094,667022.94
6446200365,629008.5
2824089053,500168.22
1311800220,235441.95
3522049063,666611.5
1721801280,197328.11
6131600240,196017.98
7202310040,631111.56
1123059125,580719.0
646910160,232809.11
5630500005,371672.12
3342100785,284032.2
9547205610,631191.06
1773100123,287048.56
3353400092,302103.4
217500015,408467.6
3649100031,451787.62
7896300150,285960.0
623049185,222135.7
1773100430,350688.75
1781500220,864956.06
3395380200,221505.7
2424059170,2081758.0
4389200765,1513335.8
1543000060,491992.28
6154900005,622030.8
2902200240,451259.72
1442880640,511337.38
8562770490,522959.47
2768300655,579196.3
3432501315,305009.0
5035300570,791178.44
3626039028,400470.88
3876540780,237172.97
327000100,926491.9
7551300065,482938.5
1312920060,234620.05
2215901230,267602.3
6306800010,457717.34
2767700022,506916.1
5589900610,463774.4
4320200020,685584.06
5249804655,669300.25
9238500480,487791.25
3885806565,1088175.5
7905200205,442457.25
5727500102,390450.4
3585220070,407737.88
2078500210,512426.47
1839920050,386903.12
534000080,327779.4
856000255,594719.44
4141010110,1704988.1
9558040820,653489.9
7768700315,951386.4
2796100640,306131.84
1922059010,217990.7
3448000542,292079.06
3883100220,280108.28
7237301210,284903.03
3893100456,963666.44
9578501110,359326.06
6145601995,431695.3
4024100120,305638.53
8899000050,358853.47
3396820010,567294.25
6749700117,388358.12
1954400060,526392.94
3303970100,690374.94
2540850070,443215.75
3797000745,534500.5
7883603700,254544.6
3438501452,403816.25
3530210260,712141.75
3598600049,192200.98
731500170,355363.06
7129304375,181073.61
263000006,422744.8
7212660560,308704.44
1112700010,378568.16
3420069060,624692.94
2473000470,431573.47
8691390980,728657.8
6184700100,434863.78
4476400275,352404.97
2968801240,257812.45
1529300160,419633.44
7640400070,624744.75
7016100380,476074.66
2172000890,468432.34
4035900015,769354.8
9528104660,1011225.56
507100005,399228.16
2783100160,409959.56
3629921140,843157.4
1099750610,228936.7
1330300451,1124858.1
2757000030,898480.06
